Datetime,Open,High,Low,Close,Volume
2026-02-03 09:00:00,258.0,260.0,256.0,258.0,0
2026-02-03 09:05:00,258.0,260.0,254.0,256.0,2236500
2026-02-03 09:10:00,254.0,256.0,254.0,256.0,2364000
2026-02-03 09:15:00,254.0,258.0,254.0,258.0,1114400
2026-02-03 09:20:00,256.0,258.0,256.0,256.0,123900
2026-02-03 09:25:00,258.0,260.0,256.0,258.0,279400
2026-02-03 09:30:00,258.0,260.0,256.0,260.0,1773500
2026-02-03 09:35:00,260.0,260.0,258.0,260.0,359000
2026-02-03 09:40:00,260.0,264.0,258.0,262.0,6987800
2026-02-03 09:45:00,262.0,264.0,260.0,262.0,1801600
2026-02-03 09:50:00,262.0,264.0,260.0,264.0,1084000
2026-02-03 09:55:00,264.0,264.0,260.0,260.0,1381800
2026-02-03 10:00:00,260.0,262.0,260.0,262.0,344600
2026-02-03 10:05:00,262.0,264.0,260.0,262.0,2439300
2026-02-03 10:10:00,262.0,264.0,262.0,262.0,2045500
2026-02-03 10:15:00,260.0,262.0,260.0,262.0,357000
2026-02-03 10:20:00,262.0,262.0,260.0,262.0,558100
2026-02-03 10:25:00,262.0,262.0,260.0,262.0,559100
2026-02-03 10:30:00,260.0,262.0,260.0,260.0,874100
2026-02-03 10:35:00,260.0,262.0,260.0,260.0,375800
2026-02-03 10:40:00,260.0,262.0,260.0,262.0,407600
2026-02-03 10:45:00,262.0,262.0,260.0,262.0,23100
2026-02-03 10:50:00,260.0,262.0,260.0,260.0,1402600
2026-02-03 10:55:00,260.0,262.0,260.0,262.0,938700
2026-02-03 11:00:00,260.0,260.0,256.0,258.0,8059200
2026-02-03 11:05:00,260.0,260.0,258.0,260.0,2022700
2026-02-03 11:10:00,260.0,262.0,260.0,262.0,0
2026-02-03 11:15:00,260.0,262.0,260.0,262.0,0
2026-02-03 11:20:00,262.0,262.0,260.0,262.0,929600
2026-02-03 11:25:00,262.0,262.0,260.0,262.0,35300
2026-02-03 11:30:00,262.0,262.0,260.0,262.0,930000
2026-02-03 11:35:00,260.0,262.0,260.0,260.0,597200
2026-02-03 11:40:00,262.0,262.0,260.0,262.0,122500
2026-02-03 11:45:00,262.0,262.0,260.0,262.0,14000
2026-02-03 11:50:00,260.0,262.0,260.0,260.0,16700
2026-02-03 11:55:00,260.0,262.0,260.0,262.0,79900
2026-02-03 13:30:00,262.0,262.0,260.0,260.0,4909200
2026-02-03 13:35:00,260.0,262.0,260.0,260.0,1788000
2026-02-03 13:40:00,260.0,262.0,260.0,260.0,636900
2026-02-03 13:45:00,262.0,262.0,260.0,260.0,176900
2026-02-03 13:50:00,262.0,262.0,260.0,260.0,42100
2026-02-03 13:55:00,262.0,262.0,260.0,260.0,1072600
2026-02-03 14:00:00,260.0,260.0,258.0,260.0,90800
2026-02-03 14:05:00,260.0,260.0,258.0,260.0,229300
2026-02-03 14:10:00,260.0,260.0,258.0,260.0,341000
2026-02-03 14:15:00,258.0,260.0,258.0,260.0,549600
2026-02-03 14:20:00,262.0,262.0,260.0,260.0,405100
2026-02-03 14:25:00,260.0,262.0,258.0,260.0,666900
2026-02-03 14:30:00,260.0,262.0,258.0,260.0,186900
2026-02-03 14:35:00,260.0,260.0,256.0,256.0,3051800
2026-02-03 14:40:00,258.0,260.0,258.0,260.0,148500
2026-02-03 14:45:00,258.0,260.0,258.0,260.0,90300
2026-02-03 14:50:00,260.0,260.0,258.0,258.0,14100
2026-02-03 14:55:00,260.0,260.0,258.0,260.0,19800
2026-02-03 15:00:00,258.0,260.0,256.0,260.0,3692100
2026-02-03 15:05:00,260.0,260.0,258.0,258.0,104000
2026-02-03 15:10:00,260.0,260.0,258.0,258.0,683700
2026-02-03 15:15:00,258.0,262.0,258.0,260.0,486900
2026-02-03 15:20:00,260.0,262.0,258.0,258.0,254400
2026-02-03 15:25:00,260.0,260.0,258.0,258.0,99700
2026-02-03 15:30:00,258.0,260.0,258.0,260.0,733700
2026-02-03 15:35:00,258.0,260.0,258.0,260.0,93400
2026-02-03 15:40:00,260.0,262.0,258.0,262.0,1000400
2026-02-03 15:45:00,262.0,262.0,260.0,260.0,1494400
2026-02-03 16:00:00,262.0,262.0,262.0,262.0,1742000
2026-02-03 16:05:00,262.0,262.0,262.0,262.0,196200
2026-02-03 16:10:00,262.0,262.0,262.0,262.0,6700
2026-02-04 09:00:00,264.0,264.0,260.0,262.0,0
2026-02-04 09:05:00,262.0,264.0,262.0,262.0,5037600
2026-02-04 09:10:00,262.0,264.0,262.0,264.0,2599200
2026-02-04 09:15:00,264.0,264.0,262.0,264.0,354300
2026-02-04 09:20:00,264.0,264.0,260.0,262.0,1470200
2026-02-04 09:25:00,262.0,262.0,260.0,260.0,2722600
2026-02-04 09:30:00,260.0,262.0,258.0,260.0,1145900
2026-02-04 09:35:00,260.0,260.0,260.0,260.0,855900
2026-02-04 09:40:00,258.0,260.0,258.0,260.0,57300
2026-02-04 09:45:00,260.0,262.0,258.0,260.0,161300
2026-02-04 09:50:00,260.0,262.0,258.0,260.0,126600
2026-02-04 09:55:00,258.0,260.0,258.0,260.0,150100
2026-02-04 10:00:00,258.0,260.0,258.0,260.0,200700
2026-02-04 10:05:00,260.0,262.0,260.0,260.0,490900
2026-02-04 10:10:00,260.0,262.0,260.0,260.0,263500
2026-02-04 10:15:00,262.0,262.0,260.0,260.0,22200
2026-02-04 10:20:00,262.0,262.0,260.0,262.0,849000
2026-02-04 10:25:00,260.0,260.0,260.0,260.0,1661800
2026-02-04 10:30:00,262.0,262.0,260.0,262.0,5400
2026-02-04 10:35:00,260.0,262.0,260.0,260.0,2300700
2026-02-04 10:40:00,260.0,260.0,260.0,260.0,101400
2026-02-04 10:45:00,260.0,262.0,260.0,262.0,47900
2026-02-04 10:50:00,260.0,260.0,260.0,260.0,500700
2026-02-04 10:55:00,258.0,260.0,258.0,260.0,1373000
2026-02-04 11:00:00,260.0,260.0,258.0,258.0,768400
2026-02-04 11:05:00,258.0,260.0,258.0,258.0,476500
2026-02-04 11:10:00,258.0,260.0,258.0,258.0,199900
2026-02-04 11:15:00,260.0,260.0,260.0,260.0,400
2026-02-04 11:20:00,260.0,260.0,258.0,258.0,40400
2026-02-04 11:25:00,258.0,260.0,258.0,258.0,11100
2026-02-04 11:30:00,260.0,260.0,258.0,258.0,46400
2026-02-04 11:35:00,258.0,260.0,258.0,260.0,42300
2026-02-04 11:40:00,258.0,260.0,258.0,260.0,1300400
2026-02-04 11:45:00,260.0,260.0,260.0,260.0,209200
2026-02-04 11:50:00,260.0,262.0,260.0,260.0,19400
2026-02-04 11:55:00,262.0,262.0,262.0,262.0,0
2026-02-04 13:30:00,262.0,262.0,258.0,260.0,1719700
2026-02-04 13:35:00,262.0,262.0,260.0,260.0,0
2026-02-04 13:40:00,260.0,260.0,258.0,260.0,79600
2026-02-04 13:45:00,260.0,260.0,258.0,258.0,36000
2026-02-04 13:50:00,260.0,260.0,258.0,258.0,32300
2026-02-04 13:55:00,260.0,260.0,260.0,260.0,24800
2026-02-04 14:00:00,258.0,260.0,258.0,258.0,218800
2026-02-04 14:05:00,258.0,262.0,258.0,262.0,1957600
2026-02-04 14:10:00,260.0,262.0,260.0,260.0,767600
2026-02-04 14:15:00,260.0,262.0,260.0,262.0,186800
2026-02-04 14:20:00,262.0,264.0,262.0,262.0,1780100
2026-02-04 14:25:00,262.0,264.0,262.0,264.0,13500
2026-02-04 14:30:00,264.0,264.0,262.0,262.0,16500
2026-02-04 14:35:00,264.0,264.0,260.0,262.0,1090200
2026-02-04 14:40:00,262.0,262.0,260.0,262.0,66700
2026-02-04 14:45:00,260.0,262.0,260.0,262.0,293300
2026-02-04 14:50:00,262.0,262.0,260.0,262.0,93900
2026-02-04 14:55:00,262.0,262.0,262.0,262.0,111900
2026-02-04 15:00:00,262.0,262.0,262.0,262.0,245600
2026-02-04 15:05:00,262.0,264.0,262.0,262.0,77700
2026-02-04 15:10:00,260.0,262.0,260.0,262.0,92800
2026-02-04 15:15:00,262.0,262.0,262.0,262.0,16100
2026-02-04 15:20:00,262.0,262.0,260.0,260.0,216800
