Datetime,Open,High,Low,Close,Volume
2026-02-03 09:00:00,675.0,690.0,655.0,690.0,0
2026-02-03 09:05:00,690.0,690.0,665.0,670.0,5511300
2026-02-03 09:10:00,670.0,675.0,655.0,670.0,4335600
2026-02-03 09:15:00,675.0,680.0,670.0,675.0,1511600
2026-02-03 09:20:00,680.0,685.0,675.0,680.0,4409500
2026-02-03 09:25:00,685.0,685.0,675.0,680.0,1254700
2026-02-03 09:30:00,680.0,695.0,680.0,695.0,4378900
2026-02-03 09:35:00,695.0,710.0,690.0,705.0,9221500
2026-02-03 09:40:00,705.0,710.0,700.0,705.0,4112600
2026-02-03 09:45:00,705.0,705.0,690.0,695.0,5720400
2026-02-03 09:50:00,695.0,705.0,695.0,700.0,2062600
2026-02-03 09:55:00,695.0,700.0,695.0,695.0,1508500
2026-02-03 10:00:00,695.0,705.0,695.0,695.0,1236800
2026-02-03 10:05:00,695.0,700.0,695.0,695.0,396700
2026-02-03 10:10:00,700.0,700.0,690.0,695.0,1485100
2026-02-03 10:15:00,695.0,695.0,685.0,690.0,1775500
2026-02-03 10:20:00,690.0,695.0,685.0,690.0,1274200
2026-02-03 10:25:00,695.0,695.0,690.0,695.0,108300
2026-02-03 10:30:00,695.0,695.0,690.0,695.0,1471200
2026-02-03 10:35:00,700.0,700.0,695.0,700.0,630100
2026-02-03 10:40:00,695.0,700.0,695.0,695.0,437900
2026-02-03 10:45:00,695.0,700.0,685.0,685.0,2093700
2026-02-03 10:50:00,685.0,690.0,680.0,680.0,1847200
2026-02-03 10:55:00,680.0,685.0,680.0,685.0,1605200
2026-02-03 11:00:00,680.0,685.0,680.0,680.0,114100
2026-02-03 11:05:00,680.0,685.0,680.0,685.0,212400
2026-02-03 11:10:00,685.0,690.0,685.0,690.0,1460300
2026-02-03 11:15:00,690.0,690.0,680.0,685.0,1385800
2026-02-03 11:20:00,690.0,690.0,680.0,690.0,551100
2026-02-03 11:25:00,685.0,690.0,680.0,685.0,178100
2026-02-03 11:30:00,680.0,685.0,680.0,680.0,948400
2026-02-03 11:35:00,685.0,685.0,680.0,680.0,125200
2026-02-03 11:40:00,680.0,685.0,680.0,685.0,95700
2026-02-03 11:45:00,685.0,685.0,680.0,685.0,263900
2026-02-03 11:50:00,685.0,685.0,675.0,675.0,1540300
2026-02-03 11:55:00,675.0,680.0,675.0,675.0,174700
