Datetime,Close,High,Low,Open,Volume
2026-01-27 02:00:00,398.0,400.0,398.0,400.0,0
2026-01-27 02:05:00,398.0,400.0,398.0,398.0,2478400
2026-01-27 02:10:00,398.0,400.0,398.0,398.0,634500
2026-01-27 02:15:00,398.0,400.0,398.0,398.0,831600
2026-01-27 02:20:00,398.0,400.0,398.0,398.0,175700
2026-01-27 02:25:00,398.0,400.0,398.0,398.0,233200
2026-01-27 02:30:00,400.0,400.0,398.0,398.0,56200
2026-01-27 02:35:00,398.0,400.0,398.0,398.0,1103500
2026-01-27 02:40:00,400.0,402.0,398.0,400.0,1774300
2026-01-27 02:45:00,400.0,400.0,398.0,400.0,387500
2026-01-27 02:50:00,398.0,400.0,398.0,398.0,1205300
2026-01-27 02:55:00,402.0,402.0,398.0,398.0,518000
2026-01-27 03:00:00,400.0,402.0,398.0,402.0,196800
2026-01-27 03:05:00,400.0,402.0,400.0,400.0,107400
2026-01-27 03:10:00,402.0,404.0,400.0,400.0,795900
2026-01-27 03:15:00,402.0,404.0,400.0,402.0,85800
2026-01-27 03:20:00,402.0,402.0,400.0,400.0,95100
2026-01-27 03:25:00,402.0,402.0,400.0,402.0,18900
2026-01-27 03:30:00,400.0,402.0,400.0,400.0,481900
2026-01-27 03:35:00,400.0,400.0,400.0,400.0,0
2026-01-27 03:40:00,402.0,402.0,400.0,400.0,55100
2026-01-27 03:45:00,400.0,402.0,400.0,400.0,197600
2026-01-27 03:50:00,402.0,402.0,400.0,400.0,45900
2026-01-27 03:55:00,400.0,402.0,400.0,400.0,323400
2026-01-27 04:00:00,400.0,402.0,400.0,400.0,100200
2026-01-27 04:05:00,400.0,402.0,398.0,400.0,455600
2026-01-27 04:10:00,398.0,400.0,398.0,398.0,189700
2026-01-27 04:15:00,398.0,400.0,398.0,400.0,39500
2026-01-27 04:20:00,402.0,402.0,398.0,398.0,223500
2026-01-27 04:25:00,398.0,402.0,398.0,400.0,69100
2026-01-27 04:30:00,400.0,400.0,398.0,398.0,1306400
2026-01-27 04:35:00,402.0,402.0,400.0,400.0,177100
2026-01-27 04:40:00,402.0,402.0,400.0,400.0,84500
2026-01-27 04:45:00,400.0,402.0,400.0,400.0,335400
2026-01-27 04:50:00,400.0,402.0,400.0,400.0,305600
2026-01-27 04:55:00,400.0,402.0,400.0,400.0,0
2026-01-27 06:30:00,400.0,402.0,400.0,400.0,328800
2026-01-27 06:35:00,400.0,402.0,400.0,400.0,89900
2026-01-27 06:40:00,400.0,402.0,400.0,400.0,114000
2026-01-27 06:45:00,400.0,400.0,400.0,400.0,283900
2026-01-27 06:50:00,400.0,402.0,398.0,400.0,337200
2026-01-27 06:55:00,398.0,400.0,398.0,400.0,14000
2026-01-27 07:00:00,400.0,400.0,398.0,398.0,248800
2026-01-27 07:05:00,398.0,400.0,398.0,400.0,217200
2026-01-27 07:10:00,398.0,400.0,398.0,398.0,147500
2026-01-27 07:15:00,400.0,402.0,398.0,398.0,678900
2026-01-27 07:20:00,400.0,402.0,400.0,400.0,129400
2026-01-27 07:25:00,398.0,400.0,398.0,400.0,864900
2026-01-27 07:30:00,400.0,400.0,398.0,398.0,1367800
2026-01-27 07:35:00,400.0,402.0,400.0,400.0,79700
2026-01-27 07:40:00,400.0,402.0,398.0,402.0,691900
2026-01-27 07:45:00,400.0,400.0,398.0,398.0,1143100
2026-01-27 07:50:00,400.0,400.0,398.0,400.0,666600
2026-01-27 07:55:00,400.0,400.0,400.0,400.0,817200
2026-01-27 08:00:00,398.0,400.0,398.0,400.0,244600
2026-01-27 08:05:00,400.0,400.0,398.0,400.0,486700
2026-01-27 08:10:00,400.0,400.0,400.0,400.0,59100
2026-01-27 08:15:00,400.0,402.0,400.0,400.0,88300
2026-01-27 08:20:00,400.0,400.0,400.0,400.0,824100
2026-01-27 08:25:00,400.0,400.0,400.0,400.0,663100
2026-01-27 08:30:00,400.0,402.0,400.0,400.0,494100
2026-01-27 08:35:00,398.0,402.0,398.0,400.0,1147200
2026-01-27 08:40:00,400.0,400.0,398.0,398.0,307700
2026-01-27 08:45:00,400.0,402.0,398.0,402.0,364300
2026-01-27 09:00:00,400.0,400.0,400.0,400.0,935900
2026-01-27 09:05:00,400.0,400.0,400.0,400.0,702700
2026-01-27 09:10:00,400.0,400.0,400.0,400.0,15200
2026-01-28 02:00:00,394.0,398.0,392.0,396.0,0
2026-01-28 02:05:00,392.0,394.0,388.0,392.0,5491200
2026-01-28 02:10:00,392.0,394.0,390.0,394.0,1760400
2026-01-28 02:15:00,398.0,398.0,392.0,394.0,5432000
2026-01-28 02:20:00,398.0,398.0,394.0,398.0,610700
2026-01-28 02:25:00,398.0,400.0,396.0,396.0,1421700
