Datetime,Close,High,Low,Open,Volume
2026-01-27 02:00:00,8775.0,8825.0,8375.0,8375.0,0
2026-01-27 02:05:00,8550.0,8800.0,8550.0,8775.0,5557400
2026-01-27 02:10:00,8475.0,8575.0,8350.0,8550.0,4064300
2026-01-27 02:15:00,8600.0,8625.0,8475.0,8500.0,2415300
2026-01-27 02:20:00,8550.0,8650.0,8525.0,8575.0,1691900
2026-01-27 02:25:00,8725.0,8775.0,8525.0,8550.0,3703300
2026-01-27 02:30:00,8875.0,8875.0,8675.0,8725.0,5212200
2026-01-27 02:35:00,8725.0,8900.0,8650.0,8875.0,3951200
2026-01-27 02:40:00,8700.0,8775.0,8650.0,8725.0,1174700
2026-01-27 02:45:00,8600.0,8700.0,8575.0,8700.0,1263700
2026-01-27 02:50:00,8775.0,8800.0,8575.0,8600.0,1412800
2026-01-27 02:55:00,8825.0,8825.0,8750.0,8750.0,1116800
2026-01-27 03:00:00,8925.0,8975.0,8800.0,8825.0,7010500
2026-01-27 03:05:00,8900.0,8950.0,8825.0,8900.0,2385300
2026-01-27 03:10:00,8825.0,8900.0,8825.0,8900.0,1305500
2026-01-27 03:15:00,8825.0,8850.0,8750.0,8825.0,1941300
2026-01-27 03:20:00,8800.0,8825.0,8775.0,8825.0,541700
2026-01-27 03:25:00,8750.0,8825.0,8725.0,8800.0,758200
2026-01-27 03:30:00,8700.0,8750.0,8700.0,8725.0,385400
2026-01-27 03:35:00,8725.0,8750.0,8700.0,8725.0,618300
2026-01-27 03:40:00,8675.0,8725.0,8650.0,8725.0,1042700
2026-01-27 03:45:00,8625.0,8700.0,8600.0,8675.0,833500
2026-01-27 03:50:00,8625.0,8650.0,8575.0,8625.0,1027000
2026-01-27 03:55:00,8600.0,8625.0,8550.0,8625.0,1219500
2026-01-27 04:00:00,8625.0,8650.0,8600.0,8625.0,294000
2026-01-27 04:05:00,8475.0,8600.0,8475.0,8600.0,2220500
2026-01-27 04:10:00,8525.0,8600.0,8425.0,8475.0,1684600
2026-01-27 04:15:00,8475.0,8525.0,8400.0,8500.0,1816000
2026-01-27 04:20:00,8500.0,8550.0,8475.0,8475.0,620800
2026-01-27 04:25:00,8550.0,8575.0,8500.0,8525.0,259900
2026-01-27 04:30:00,8575.0,8575.0,8525.0,8575.0,224700
2026-01-27 04:35:00,8525.0,8575.0,8525.0,8575.0,304900
2026-01-27 04:40:00,8550.0,8575.0,8525.0,8550.0,295800
2026-01-27 04:45:00,8550.0,8575.0,8525.0,8575.0,96100
2026-01-27 04:50:00,8550.0,8575.0,8525.0,8525.0,200500
2026-01-27 04:55:00,8525.0,8550.0,8525.0,8550.0,193400
2026-01-27 06:30:00,8450.0,8550.0,8375.0,8550.0,3019200
2026-01-27 06:35:00,8450.0,8475.0,8425.0,8425.0,827500
2026-01-27 06:40:00,8425.0,8450.0,8375.0,8450.0,1665900
2026-01-27 06:45:00,8400.0,8425.0,8400.0,8425.0,590400
2026-01-27 06:50:00,8450.0,8500.0,8400.0,8425.0,774500
2026-01-27 06:55:00,8475.0,8500.0,8450.0,8475.0,572200
2026-01-27 07:00:00,8475.0,8500.0,8450.0,8475.0,436300
2026-01-27 07:05:00,8475.0,8475.0,8450.0,8450.0,273500
2026-01-27 07:10:00,8500.0,8500.0,8450.0,8475.0,299000
2026-01-27 07:15:00,8575.0,8575.0,8500.0,8500.0,748400
2026-01-27 07:20:00,8625.0,8625.0,8550.0,8575.0,1464100
2026-01-27 07:25:00,8650.0,8675.0,8600.0,8625.0,1362400
2026-01-27 07:30:00,8650.0,8650.0,8625.0,8650.0,351900
2026-01-27 07:35:00,8700.0,8725.0,8625.0,8650.0,1660900
2026-01-27 07:40:00,8700.0,8700.0,8650.0,8700.0,1007600
2026-01-27 07:45:00,8700.0,8725.0,8675.0,8700.0,661000
2026-01-27 07:50:00,8700.0,8725.0,8675.0,8700.0,676300
2026-01-27 07:55:00,8650.0,8700.0,8625.0,8700.0,1486900
2026-01-27 08:00:00,8575.0,8675.0,8575.0,8675.0,959600
2026-01-27 08:05:00,8600.0,8600.0,8575.0,8600.0,564200
2026-01-27 08:10:00,8650.0,8650.0,8600.0,8600.0,580900
2026-01-27 08:15:00,8600.0,8675.0,8600.0,8650.0,643000
2026-01-27 08:20:00,8625.0,8625.0,8600.0,8625.0,256300
2026-01-27 08:25:00,8650.0,8650.0,8600.0,8625.0,304800
2026-01-27 08:30:00,8625.0,8650.0,8600.0,8625.0,848400
2026-01-27 08:35:00,8575.0,8625.0,8550.0,8625.0,1493500
2026-01-27 08:40:00,8600.0,8600.0,8500.0,8575.0,1303700
2026-01-27 08:45:00,8600.0,8600.0,8575.0,8600.0,720900
2026-01-27 09:00:00,8575.0,8575.0,8575.0,8575.0,1956500
2026-01-27 09:05:00,8575.0,8575.0,8575.0,8575.0,45400
2026-01-27 09:10:00,8575.0,8575.0,8575.0,8575.0,56800
2026-01-28 02:00:00,7300.0,7300.0,7300.0,7300.0,0
2026-01-28 02:05:00,7300.0,7300.0,7300.0,7300.0,1351200
2026-01-28 02:10:00,7300.0,7300.0,7300.0,7300.0,1294300
2026-01-28 02:15:00,7300.0,7300.0,7300.0,7300.0,2522600
2026-01-28 02:20:00,7300.0,7300.0,7300.0,7300.0,1988000
2026-01-28 02:25:00,7300.0,7300.0,7300.0,7300.0,1823500
2026-01-28 02:30:00,7300.0,7300.0,7300.0,7300.0,985400
2026-01-28 02:35:00,7300.0,7300.0,7300.0,7300.0,402500
2026-01-28 02:40:00,7300.0,7300.0,7300.0,7300.0,462100
2026-01-28 02:45:00,7300.0,7300.0,7300.0,7300.0,148100
2026-01-28 02:50:00,7300.0,7300.0,7300.0,7300.0,245000
2026-01-28 02:55:00,7300.0,7300.0,7300.0,7300.0,236400
2026-01-28 03:00:00,7300.0,7300.0,7300.0,7300.0,285000
2026-01-28 03:05:00,7300.0,7300.0,7300.0,7300.0,94300
2026-01-28 03:10:00,7300.0,7300.0,7300.0,7300.0,143900
2026-01-28 03:15:00,7300.0,7300.0,7300.0,7300.0,104700
