Datetime,Open,High,Low,Close,Volume
2026-02-03 09:00:00,6600.0,6650.0,6600.0,6650.0,0
2026-02-03 09:05:00,6650.0,6650.0,6625.0,6625.0,2900
2026-02-03 09:10:00,6600.0,6600.0,6575.0,6575.0,36100
2026-02-03 09:15:00,6575.0,6600.0,6575.0,6575.0,5600
2026-02-03 09:20:00,6575.0,6575.0,6550.0,6575.0,24700
2026-02-03 09:30:00,6575.0,6575.0,6575.0,6575.0,2000
2026-02-03 09:35:00,6575.0,6575.0,6575.0,6575.0,100
2026-02-03 09:40:00,6600.0,6600.0,6600.0,6600.0,400
2026-02-03 09:45:00,6600.0,6600.0,6575.0,6575.0,2400
2026-02-03 09:50:00,6600.0,6600.0,6600.0,6600.0,200
2026-02-03 09:55:00,6600.0,6600.0,6575.0,6600.0,99200
2026-02-03 10:00:00,6600.0,6625.0,6600.0,6625.0,0
2026-02-03 10:10:00,6625.0,6625.0,6625.0,6625.0,200
2026-02-03 10:15:00,6625.0,6625.0,6625.0,6625.0,200
2026-02-03 10:20:00,6600.0,6600.0,6600.0,6600.0,800
2026-02-03 10:30:00,6625.0,6625.0,6625.0,6625.0,10000
2026-02-03 10:35:00,6625.0,6625.0,6625.0,6625.0,3400
2026-02-03 10:40:00,6625.0,6625.0,6600.0,6600.0,10000
2026-02-03 10:50:00,6625.0,6650.0,6625.0,6650.0,20800
2026-02-03 10:55:00,6650.0,6675.0,6650.0,6650.0,16300
2026-02-03 11:05:00,6650.0,6650.0,6650.0,6650.0,200
2026-02-03 11:10:00,6650.0,6650.0,6650.0,6650.0,1000
2026-02-03 11:15:00,6650.0,6650.0,6650.0,6650.0,200
2026-02-03 11:20:00,6650.0,6650.0,6625.0,6650.0,101900
2026-02-03 11:25:00,6650.0,6650.0,6650.0,6650.0,35200
2026-02-03 11:30:00,6650.0,6675.0,6650.0,6675.0,27300
2026-02-03 11:35:00,6650.0,6675.0,6650.0,6675.0,129700
2026-02-03 11:50:00,6675.0,6675.0,6625.0,6650.0,4300
2026-02-03 11:55:00,6675.0,6675.0,6675.0,6675.0,100
2026-02-03 13:30:00,6625.0,6675.0,6625.0,6650.0,6000
2026-02-03 13:35:00,6650.0,6675.0,6650.0,6675.0,59000
2026-02-03 13:40:00,6675.0,6675.0,6675.0,6675.0,1500
2026-02-03 13:45:00,6675.0,6675.0,6675.0,6675.0,3300
2026-02-03 13:50:00,6700.0,6700.0,6675.0,6675.0,63300
2026-02-03 13:55:00,6675.0,6675.0,6650.0,6650.0,5700
2026-02-03 14:10:00,6675.0,6675.0,6675.0,6675.0,1700
2026-02-03 14:25:00,6625.0,6625.0,6625.0,6625.0,600
2026-02-03 14:30:00,6625.0,6625.0,6625.0,6625.0,300
2026-02-03 14:35:00,6625.0,6625.0,6625.0,6625.0,500
2026-02-03 14:40:00,6650.0,6650.0,6650.0,6650.0,9700
2026-02-03 14:55:00,6675.0,6675.0,6675.0,6675.0,900
2026-02-03 15:00:00,6675.0,6675.0,6675.0,6675.0,400
2026-02-03 15:05:00,6675.0,6675.0,6675.0,6675.0,400
2026-02-03 15:10:00,6650.0,6675.0,6650.0,6650.0,9800
2026-02-03 15:15:00,6650.0,6675.0,6650.0,6650.0,115500
2026-02-03 15:20:00,6650.0,6675.0,6625.0,6625.0,99600
2026-02-03 15:25:00,6625.0,6625.0,6600.0,6625.0,9400
2026-02-03 15:30:00,6600.0,6625.0,6600.0,6625.0,21800
2026-02-03 15:35:00,6625.0,6650.0,6625.0,6650.0,29500
2026-02-03 15:40:00,6625.0,6650.0,6625.0,6650.0,30000
2026-02-03 15:45:00,6625.0,6675.0,6625.0,6675.0,130500
2026-02-03 16:00:00,6575.0,6575.0,6575.0,6575.0,203500
