Datetime,Close,High,Low,Open,Volume
2026-01-27 02:00:00,6950.0,7025.0,6950.0,7025.0,0
2026-01-27 02:05:00,6900.0,6950.0,6900.0,6950.0,11400
2026-01-27 02:10:00,6900.0,6900.0,6900.0,6900.0,3700
2026-01-27 02:15:00,6850.0,6875.0,6850.0,6875.0,22400
2026-01-27 02:20:00,6850.0,6875.0,6850.0,6850.0,13900
2026-01-27 02:25:00,6825.0,6850.0,6825.0,6850.0,3500
2026-01-27 02:30:00,6825.0,6850.0,6825.0,6850.0,7700
2026-01-27 02:35:00,6850.0,6875.0,6850.0,6875.0,400
2026-01-27 02:40:00,6850.0,6875.0,6850.0,6875.0,900
2026-01-27 02:45:00,6875.0,6875.0,6850.0,6850.0,3800
2026-01-27 02:50:00,6825.0,6850.0,6825.0,6850.0,23000
2026-01-27 02:55:00,6825.0,6825.0,6825.0,6825.0,4500
2026-01-27 03:00:00,6850.0,6850.0,6825.0,6850.0,33900
2026-01-27 03:05:00,6825.0,6825.0,6825.0,6825.0,8100
2026-01-27 03:10:00,6825.0,6850.0,6825.0,6850.0,2700
2026-01-27 03:15:00,6825.0,6850.0,6825.0,6850.0,300
2026-01-27 03:20:00,6825.0,6825.0,6825.0,6825.0,21700
2026-01-27 03:25:00,6825.0,6825.0,6825.0,6825.0,1100
2026-01-27 03:30:00,6825.0,6825.0,6825.0,6825.0,0
2026-01-27 03:35:00,6825.0,6825.0,6800.0,6825.0,22000
2026-01-27 03:40:00,6800.0,6825.0,6800.0,6800.0,3500
2026-01-27 03:45:00,6800.0,6800.0,6800.0,6800.0,200
2026-01-27 03:50:00,6800.0,6800.0,6800.0,6800.0,400
2026-01-27 03:55:00,6800.0,6825.0,6800.0,6825.0,5500
2026-01-27 04:00:00,6825.0,6825.0,6800.0,6800.0,4200
2026-01-27 04:05:00,6800.0,6825.0,6800.0,6800.0,6700
2026-01-27 04:10:00,6825.0,6825.0,6800.0,6800.0,300
2026-01-27 04:15:00,6825.0,6825.0,6800.0,6800.0,5900
2026-01-27 04:20:00,6825.0,6825.0,6800.0,6825.0,1600
2026-01-27 04:25:00,6800.0,6825.0,6800.0,6825.0,600
2026-01-27 04:30:00,6800.0,6825.0,6800.0,6825.0,1000
2026-01-27 04:35:00,6800.0,6825.0,6800.0,6800.0,2400
2026-01-27 04:40:00,6800.0,6825.0,6800.0,6825.0,5000
2026-01-27 04:45:00,6825.0,6825.0,6825.0,6825.0,100
2026-01-27 04:50:00,6825.0,6825.0,6800.0,6800.0,2800
2026-01-27 04:55:00,6800.0,6825.0,6800.0,6825.0,1100
