Datetime,Close,High,Low,Open,Volume
2026-01-27 02:00:00,2380.0,2410.0,2380.0,2400.0,0
2026-01-27 02:05:00,2380.0,2380.0,2380.0,2380.0,4600
2026-01-27 02:10:00,2370.0,2380.0,2360.0,2380.0,248800
2026-01-27 02:15:00,2370.0,2370.0,2350.0,2370.0,404500
2026-01-27 02:20:00,2370.0,2380.0,2360.0,2380.0,20200
2026-01-27 02:25:00,2360.0,2360.0,2360.0,2360.0,7900
2026-01-27 02:30:00,2370.0,2370.0,2360.0,2360.0,31100
2026-01-27 02:35:00,2370.0,2380.0,2370.0,2380.0,24600
2026-01-27 02:40:00,2370.0,2380.0,2370.0,2370.0,41200
2026-01-27 02:45:00,2380.0,2380.0,2370.0,2380.0,48900
2026-01-27 02:50:00,2380.0,2380.0,2380.0,2380.0,174700
2026-01-27 02:55:00,2370.0,2390.0,2370.0,2390.0,3100
2026-01-27 03:00:00,2370.0,2380.0,2370.0,2370.0,59000
2026-01-27 03:05:00,2380.0,2380.0,2370.0,2370.0,33500
2026-01-27 03:10:00,2380.0,2380.0,2380.0,2380.0,10700
2026-01-27 03:15:00,2380.0,2390.0,2380.0,2390.0,16000
2026-01-27 03:20:00,2380.0,2380.0,2380.0,2380.0,10400
2026-01-27 03:25:00,2380.0,2380.0,2370.0,2380.0,141400
2026-01-27 03:30:00,2380.0,2380.0,2370.0,2380.0,28100
2026-01-27 03:35:00,2390.0,2390.0,2380.0,2380.0,23100
2026-01-27 03:40:00,2380.0,2390.0,2380.0,2390.0,1600
2026-01-27 03:45:00,2390.0,2390.0,2380.0,2380.0,206300
2026-01-27 03:55:00,2380.0,2390.0,2380.0,2380.0,9400
2026-01-27 04:00:00,2380.0,2390.0,2380.0,2380.0,13400
2026-01-27 04:05:00,2380.0,2380.0,2380.0,2380.0,22900
2026-01-27 04:10:00,2380.0,2390.0,2380.0,2380.0,19300
2026-01-27 04:15:00,2380.0,2380.0,2380.0,2380.0,25900
2026-01-27 04:20:00,2390.0,2390.0,2380.0,2380.0,14400
2026-01-27 04:25:00,2380.0,2380.0,2380.0,2380.0,45300
2026-01-27 04:30:00,2380.0,2390.0,2380.0,2380.0,11800
2026-01-27 04:35:00,2370.0,2380.0,2370.0,2380.0,199800
2026-01-27 04:45:00,2380.0,2390.0,2370.0,2370.0,50900
2026-01-27 04:50:00,2380.0,2380.0,2380.0,2380.0,2900
