Datetime,Open,High,Low,Close,Volume
2024-05-06,3974.69,4007.81,3916.72,3966.41,262707400
2024-05-07,3949.84,3958.12,3867.04,3867.04,304013600
2024-05-08,3850.48,3925.0,3784.23,3875.32,572275800
2024-05-13,3850.48,3891.88,3833.92,3875.32,320067100
2024-05-14,3908.44,3982.97,3891.88,3916.72,341458900
2024-05-15,3958.12,4032.65,3941.56,3991.25,298990300
2024-05-16,4082.33,4107.17,4007.81,4007.81,371295000
2024-05-17,4007.81,4107.17,3991.25,4074.05,208991800
2024-05-20,4132.02,4181.7,3991.25,3991.25,335150700
2024-05-21,3982.97,4032.65,3875.32,3875.32,271568800
2024-05-22,3850.48,3949.84,3850.48,3908.44,215066000
2024-05-27,3891.88,3908.44,3767.67,3767.67,363719300
2024-05-28,3792.51,3833.92,3742.83,3751.11,258070200
2024-05-29,3709.71,3726.27,3643.46,3651.74,465008500
2024-05-30,3643.46,3709.71,3568.94,3626.9,502927800
2024-05-31,3668.3,3701.43,3585.5,3593.78,655144100
2024-06-03,3668.3,3775.95,3643.46,3751.11,345770100
2024-06-04,3775.95,3800.79,3684.86,3684.86,332902200
2024-06-05,3726.27,3726.27,3643.46,3643.46,240788500
2024-06-06,3684.86,3726.27,3635.18,3726.27,281534200
2024-06-07,3717.99,3726.27,3602.06,3602.06,375439600
2024-06-10,3602.06,3668.3,3577.22,3643.46,181387000
2024-06-11,3626.9,3676.58,3593.78,3593.78,197854400
2024-06-12,3593.78,3610.34,3568.94,3602.06,187332500
2024-06-13,3643.46,3660.02,3560.66,3568.94,238349600
2024-06-14,3560.66,3577.22,3453.01,3461.29,358893200
2024-06-19,3395.04,3510.97,3386.76,3395.04,410338400
2024-06-20,3419.89,3535.81,3419.89,3535.81,387133400
2024-06-21,3544.09,3717.99,3527.53,3676.58,532713300
2024-06-24,3676.58,3734.55,3643.46,3643.46,303830800
2024-06-25,3577.22,3643.46,3544.09,3626.9,383572500
